TITLE ABRV,YEAR,ISO_ABREV,ISSN,LANGUAGE,CATEGORY,TITLE,QUARTIL,CAT SEARCH
ACM T APPL PERCEPT,2017,ACM Trans. Appl. Percept.,15443558,ENGLISH,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",ACM TRANSACTIONS ON APPLIED PERCEPTION,Q3,"COMPUTER SCIENCE, SOFTWARE ENGINEERING"
ACM T APPL PERCEPT,2018,ACM Trans. Appl. Percept.,15443558,ENGLISH,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",ACM TRANSACTIONS ON APPLIED PERCEPTION,Q3,"COMPUTER SCIENCE, SOFTWARE ENGINEERING"
ACM T APPL PERCEPT,2019,ACM Trans. Appl. Percept.,15443558,ENGLISH,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",ACM TRANSACTIONS ON APPLIED PERCEPTION,Q3,"COMPUTER SCIENCE, SOFTWARE ENGINEERING"
ACM T ARCHIT CODE OP,2009,ACM Trans. Archit. Code Optim.,15443566,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON ARCHITECTURE AND CODE OPTIMIZATION,Q4,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T ARCHIT CODE OP,2010,ACM Trans. Archit. Code Optim.,15443566,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON ARCHITECTURE AND CODE OPTIMIZATION,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T ARCHIT CODE OP,2011,ACM Trans. Archit. Code Optim.,15443566,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON ARCHITECTURE AND CODE OPTIMIZATION,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T ARCHIT CODE OP,2012,ACM Trans. Archit. Code Optim.,15443566,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON ARCHITECTURE AND CODE OPTIMIZATION,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T ARCHIT CODE OP,2013,ACM Trans. Archit. Code Optim.,15443566,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON ARCHITECTURE AND CODE OPTIMIZATION,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T ARCHIT CODE OP,2014,ACM Trans. Archit. Code Optim.,15443566,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON ARCHITECTURE AND CODE OPTIMIZATION,Q4,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T ARCHIT CODE OP,2015,ACM Trans. Archit. Code Optim.,15443566,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON ARCHITECTURE AND CODE OPTIMIZATION,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T ARCHIT CODE OP,2016,ACM Trans. Archit. Code Optim.,15443566,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON ARCHITECTURE AND CODE OPTIMIZATION,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T ARCHIT CODE OP,2017,ACM Trans. Archit. Code Optim.,15443566,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON ARCHITECTURE AND CODE OPTIMIZATION,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T ARCHIT CODE OP,2018,ACM Trans. Archit. Code Optim.,15443566,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON ARCHITECTURE AND CODE OPTIMIZATION,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T ARCHIT CODE OP,2019,ACM Trans. Archit. Code Optim.,15443566,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON ARCHITECTURE AND CODE OPTIMIZATION,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T ASIAN LOW-RESO,2016,ACM Trans. Asian Low-Resour. Lang. Inf. Process.,23754699,ENGLISH,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",ACM TRANSACTIONS ON ASIAN AND LOW-RESOURCE LANGUAGE INFORMATION PROCESSING,Q4,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE"
ACM T ASIAN LOW-RESO,2017,ACM Trans. Asian Low-Resour. Lang. Inf. Process.,23754699,ENGLISH,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",ACM TRANSACTIONS ON ASIAN AND LOW-RESOURCE LANGUAGE INFORMATION PROCESSING,Q4,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE"
ACM T ASIAN LOW-RESO,2018,ACM Trans. Asian Low-Resour. Lang. Inf. Process.,23754699,ENGLISH,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",ACM TRANSACTIONS ON ASIAN AND LOW-RESOURCE LANGUAGE INFORMATION PROCESSING,Q4,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE"
ACM T ASIAN LOW-RESO,2019,ACM Trans. Asian Low-Resour. Lang. Inf. Process.,23754699,ENGLISH,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",ACM TRANSACTIONS ON ASIAN AND LOW-RESOURCE LANGUAGE INFORMATION PROCESSING,Q4,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE"
ACM T AUTON ADAP SYS,2009,ACM Trans. Auton. Adapt. Syst.,15564665,ENGLISH,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",ACM TRANSACTIONS ON AUTONOMOUS AND ADAPTIVE SYSTEMS,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T AUTON ADAP SYS,2010,ACM Trans. Auton. Adapt. Syst.,15564665,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON AUTONOMOUS AND ADAPTIVE SYSTEMS,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T AUTON ADAP SYS,2011,ACM Trans. Auton. Adapt. Syst.,15564665,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON AUTONOMOUS AND ADAPTIVE SYSTEMS,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T AUTON ADAP SYS,2012,ACM Trans. Auton. Adapt. Syst.,15564665,ENGLISH,"COMPUTER SCIENCE, INFORMATION SYSTEMS",ACM TRANSACTIONS ON AUTONOMOUS AND ADAPTIVE SYSTEMS,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T AUTON ADAP SYS,2013,ACM Trans. Auton. Adapt. Syst.,15564665,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON AUTONOMOUS AND ADAPTIVE SYSTEMS,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T AUTON ADAP SYS,2014,ACM Trans. Auton. Adapt. Syst.,15564665,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON AUTONOMOUS AND ADAPTIVE SYSTEMS,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T AUTON ADAP SYS,2015,ACM Trans. Auton. Adapt. Syst.,15564665,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON AUTONOMOUS AND ADAPTIVE SYSTEMS,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T AUTON ADAP SYS,2016,ACM Trans. Auton. Adapt. Syst.,15564665,ENGLISH,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",ACM TRANSACTIONS ON AUTONOMOUS AND ADAPTIVE SYSTEMS,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T AUTON ADAP SYS,2017,ACM Trans. Auton. Adapt. Syst.,15564665,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON AUTONOMOUS AND ADAPTIVE SYSTEMS,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T AUTON ADAP SYS,2018,ACM Trans. Auton. Adapt. Syst.,15564665,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON AUTONOMOUS AND ADAPTIVE SYSTEMS,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T AUTON ADAP SYS,2019,ACM Trans. Auton. Adapt. Syst.,15564665,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON AUTONOMOUS AND ADAPTIVE SYSTEMS,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT EDUC,2015,ACM Trans. Comput. Educ.,19466226,ENGLISH,"EDUCATION, SCIENTIFIC DISCIPLINES",ACM TRANSACTIONS ON COMPUTING EDUCATION,Q4,"EDUCATION, SCIENTIFIC DISCIPLINES"
ACM T COMPUT EDUC,2016,ACM Trans. Comput. Educ.,19466226,ENGLISH,"EDUCATION, SCIENTIFIC DISCIPLINES",ACM TRANSACTIONS ON COMPUTING EDUCATION,Q2,"EDUCATION, SCIENTIFIC DISCIPLINES"
ACM T COMPUT EDUC,2017,ACM Trans. Comput. Educ.,19466226,ENGLISH,"EDUCATION, SCIENTIFIC DISCIPLINES",ACM TRANSACTIONS ON COMPUTING EDUCATION,Q2,"EDUCATION, SCIENTIFIC DISCIPLINES"
ACM T COMPUT EDUC,2018,ACM Trans. Comput. Educ.,19466226,ENGLISH,"EDUCATION, SCIENTIFIC DISCIPLINES",ACM TRANSACTIONS ON COMPUTING EDUCATION,Q3,"EDUCATION, SCIENTIFIC DISCIPLINES"
ACM T COMPUT EDUC,2019,ACM Trans. Comput. Educ.,19466226,ENGLISH,"EDUCATION, SCIENTIFIC DISCIPLINES",ACM TRANSACTIONS ON COMPUTING EDUCATION,Q2,"EDUCATION, SCIENTIFIC DISCIPLINES"
ACM T COMPUT LOG,2009,ACM Trans. Comput. Log.,15293785,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT LOG,2010,ACM Trans. Comput. Log.,15293785,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT LOG,2011,ACM Trans. Comput. Log.,15293785,ENGLISH,LOGIC,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT LOG,2012,ACM Trans. Comput. Log.,15293785,ENGLISH,LOGIC,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT LOG,2013,ACM Trans. Comput. Log.,15293785,ENGLISH,LOGIC,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT LOG,2014,ACM Trans. Comput. Log.,15293785,ENGLISH,LOGIC,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,Q2,LOGIC
ACM T COMPUT LOG,2015,ACM Trans. Comput. Log.,15293785,ENGLISH,LOGIC,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT LOG,2016,ACM Trans. Comput. Log.,15293785,ENGLISH,LOGIC,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT LOG,2017,ACM Trans. Comput. Log.,15293785,ENGLISH,LOGIC,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,Q2,LOGIC
ACM T COMPUT LOG,2018,ACM Trans. Comput. Log.,15293785,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,Q4,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT LOG,2019,ACM Trans. Comput. Log.,15293785,ENGLISH,LOGIC,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,Q2,LOGIC
ACM T COMPUT SYST,2009,ACM Trans. Comput. Syst.,07342071,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON COMPUTER SYSTEMS,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT SYST,2010,ACM Trans. Comput. Syst.,07342071,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON COMPUTER SYSTEMS,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT SYST,2011,ACM Trans. Comput. Syst.,07342071,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON COMPUTER SYSTEMS,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT SYST,2012,ACM Trans. Comput. Syst.,07342071,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON COMPUTER SYSTEMS,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT SYST,2013,ACM Trans. Comput. Syst.,07342071,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON COMPUTER SYSTEMS,Q3,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT SYST,2014,ACM Trans. Comput. Syst.,07342071,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON COMPUTER SYSTEMS,Q3,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT SYST,2015,ACM Trans. Comput. Syst.,07342071,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON COMPUTER SYSTEMS,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT SYST,2016,ACM Trans. Comput. Syst.,07342071,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON COMPUTER SYSTEMS,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT SYST,2017,ACM Trans. Comput. Syst.,07342071,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON COMPUTER SYSTEMS,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT SYST,2018,ACM Trans. Comput. Syst.,07342071,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON COMPUTER SYSTEMS,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT SYST,2019,ACM Trans. Comput. Syst.,07342071,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",ACM TRANSACTIONS ON COMPUTER SYSTEMS,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
ACM T COMPUT-HUM INT,2009,ACM Trans. Comput.-Hum. Interact.,10730516,ENGLISH,"COMPUTER SCIENCE, CYBERNETICS",ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,Q3,"COMPUTER SCIENCE, INFORMATION SYSTEMS"
ACM T COMPUT-HUM INT,2010,ACM Trans. Comput.-Hum. Interact.,10730516,ENGLISH,"COMPUTER SCIENCE, INFORMATION SYSTEMS",ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,Q1,"COMPUTER SCIENCE, INFORMATION SYSTEMS"
ACM T COMPUT-HUM INT,2011,ACM Trans. Comput.-Hum. Interact.,10730516,ENGLISH,"COMPUTER SCIENCE, CYBERNETICS",ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,Q3,"COMPUTER SCIENCE, INFORMATION SYSTEMS"
ACM T COMPUT-HUM INT,2012,ACM Trans. Comput.-Hum. Interact.,10730516,ENGLISH,"COMPUTER SCIENCE, INFORMATION SYSTEMS",ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,Q2,"COMPUTER SCIENCE, CYBERNETICS"
ACM T COMPUT-HUM INT,2013,ACM Trans. Comput.-Hum. Interact.,10730516,ENGLISH,"COMPUTER SCIENCE, CYBERNETICS",ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,Q3,"COMPUTER SCIENCE, INFORMATION SYSTEMS"
ACM T COMPUT-HUM INT,2014,ACM Trans. Comput.-Hum. Interact.,10730516,ENGLISH,"COMPUTER SCIENCE, INFORMATION SYSTEMS",ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,Q2,"COMPUTER SCIENCE, CYBERNETICS"
ACM T COMPUT-HUM INT,2015,ACM Trans. Comput.-Hum. Interact.,10730516,ENGLISH,"COMPUTER SCIENCE, INFORMATION SYSTEMS",ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,Q2,"COMPUTER SCIENCE, CYBERNETICS"
ACM T COMPUT-HUM INT,2016,ACM Trans. Comput.-Hum. Interact.,10730516,ENGLISH,"COMPUTER SCIENCE, INFORMATION SYSTEMS",ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,Q2,"COMPUTER SCIENCE, CYBERNETICS"
ACM T COMPUT-HUM INT,2017,ACM Trans. Comput.-Hum. Interact.,10730516,ENGLISH,"COMPUTER SCIENCE, CYBERNETICS",ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,Q4,"COMPUTER SCIENCE, INFORMATION SYSTEMS"
ACM T COMPUT-HUM INT,2018,ACM Trans. Comput.-Hum. Interact.,10730516,ENGLISH,"COMPUTER SCIENCE, CYBERNETICS",ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,Q2,"COMPUTER SCIENCE, CYBERNETICS"
ACM T COMPUT-HUM INT,2019,ACM Trans. Comput.-Hum. Interact.,10730516,ENGLISH,"COMPUTER SCIENCE, INFORMATION SYSTEMS",ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,Q2,"COMPUTER SCIENCE, CYBERNETICS"
ACM T DATABASE SYST,2009,ACM Trans. Database Syst.,03625915,ENGLISH,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",ACM TRANSACTIONS ON DATABASE SYSTEMS,Q2,"COMPUTER SCIENCE, SOFTWARE ENGINEERING"
ACM T DATABASE SYST,2010,ACM Trans. Database Syst.,03625915,ENGLISH,"COMPUTER SCIENCE, INFORMATION SYSTEMS",ACM TRANSACTIONS ON DATABASE SYSTEMS,Q2,"COMPUTER SCIENCE, SOFTWARE ENGINEERING"
ACM T DATABASE SYST,2011,ACM Trans. Database Syst.,03625915,ENGLISH,"COMPUTER SCIENCE, INFORMATION SYSTEMS",ACM TRANSACTIONS ON DATABASE SYSTEMS,Q2,"COMPUTER SCIENCE, SOFTWARE ENGINEERING"
ACM T DATABASE SYST,2012,ACM Trans. Database Syst.,03625915,ENGLISH,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",ACM TRANSACTIONS ON DATABASE SYSTEMS,Q3,"COMPUTER SCIENCE, INFORMATION SYSTEMS"
ACM T DATABASE SYST,2013,ACM Trans. Database Syst.,03625915,ENGLISH,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",ACM TRANSACTIONS ON DATABASE SYSTEMS,Q3,"COMPUTER SCIENCE, INFORMATION SYSTEMS"
ACM T DATABASE SYST,2014,ACM Trans. Database Syst.,03625915,ENGLISH,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",ACM TRANSACTIONS ON DATABASE SYSTEMS,Q3,"COMPUTER SCIENCE, INFORMATION SYSTEMS"
ACM T DATABASE SYST,2015,ACM Trans. Database Syst.,03625915,ENGLISH,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",ACM TRANSACTIONS ON DATABASE SYSTEMS,Q4,"COMPUTER SCIENCE, INFORMATION SYSTEMS"
ACM T DATABASE SYST,2016,ACM Trans. Database Syst.,03625915,ENGLISH,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",ACM TRANSACTIONS ON DATABASE SYSTEMS,Q2,"COMPUTER SCIENCE, SOFTWARE ENGINEERING"
ACM T DATABASE SYST,2017,ACM Trans. Database Syst.,03625915,ENGLISH,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",ACM TRANSACTIONS ON DATABASE SYSTEMS,Q3,"COMPUTER SCIENCE, INFORMATION SYSTEMS"
ACM T DATABASE SYST,2018,ACM Trans. Database Syst.,03625915,ENGLISH,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",ACM TRANSACTIONS ON DATABASE SYSTEMS,Q2,"COMPUTER SCIENCE, SOFTWARE ENGINEERING"
ACM T DATABASE SYST,2019,ACM Trans. Database Syst.,03625915,ENGLISH,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",ACM TRANSACTIONS ON DATABASE SYSTEMS,Q1,"COMPUTER SCIENCE, SOFTWARE ENGINEERING"
ACM T DES AUTOMAT EL,2009,ACM Transact. Des. Automat. Electron. Syst.,10844309,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T DES AUTOMAT EL,2010,ACM Transact. Des. Automat. Electron. Syst.,10844309,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS,Q4,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T DES AUTOMAT EL,2011,ACM Transact. Des. Automat. Electron. Syst.,10844309,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T DES AUTOMAT EL,2012,ACM Transact. Des. Automat. Electron. Syst.,10844309,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS,Q4,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T DES AUTOMAT EL,2013,ACM Transact. Des. Automat. Electron. Syst.,10844309,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS,Q4,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T DES AUTOMAT EL,2014,ACM Transact. Des. Automat. Electron. Syst.,10844309,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T DES AUTOMAT EL,2015,ACM Transact. Des. Automat. Electron. Syst.,10844309,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T DES AUTOMAT EL,2016,ACM Transact. Des. Automat. Electron. Syst.,10844309,ENGLISH,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T DES AUTOMAT EL,2017,ACM Transact. Des. Automat. Electron. Syst.,10844309,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS,Q4,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T DES AUTOMAT EL,2018,ACM Transact. Des. Automat. Electron. Syst.,10844309,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS,Q4,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T DES AUTOMAT EL,2019,ACM Transact. Des. Automat. Electron. Syst.,10844309,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS,Q4,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T EMBED COMPUT S,2009,ACM Trans. Embed. Comput. Syst.,15399087,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON EMBEDDED COMPUTING SYSTEMS,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T EMBED COMPUT S,2010,ACM Trans. Embed. Comput. Syst.,15399087,ENGLISH,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",ACM TRANSACTIONS ON EMBEDDED COMPUTING SYSTEMS,Q2,"COMPUTER SCIENCE, SOFTWARE ENGINEERING"
ACM T EMBED COMPUT S,2011,ACM Trans. Embed. Comput. Syst.,15399087,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON EMBEDDED COMPUTING SYSTEMS,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T EMBED COMPUT S,2012,ACM Trans. Embed. Comput. Syst.,15399087,ENGLISH,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",ACM TRANSACTIONS ON EMBEDDED COMPUTING SYSTEMS,Q2,"COMPUTER SCIENCE, SOFTWARE ENGINEERING"
ACM T EMBED COMPUT S,2013,ACM Trans. Embed. Comput. Syst.,15399087,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON EMBEDDED COMPUTING SYSTEMS,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T EMBED COMPUT S,2014,ACM Trans. Embed. Comput. Syst.,15399087,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON EMBEDDED COMPUTING SYSTEMS,Q4,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T EMBED COMPUT S,2015,ACM Trans. Embed. Comput. Syst.,15399087,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON EMBEDDED COMPUTING SYSTEMS,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T EMBED COMPUT S,2016,ACM Trans. Embed. Comput. Syst.,15399087,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON EMBEDDED COMPUTING SYSTEMS,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T EMBED COMPUT S,2017,ACM Trans. Embed. Comput. Syst.,15399087,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON EMBEDDED COMPUTING SYSTEMS,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
ACM T EMBED COMPUT S,2018,ACM Trans. Embed. Comput. Syst.,15399087,ENGLISH,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",ACM TRANSACTIONS ON EMBEDDED COMPUTING SYSTEMS,Q3,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE"
